Severity,Humidity(%),Weather_Condition,Bump,Crossing,Junction,Roundabout,Stop,Traffic_Signal,Sunrise_Sunset,Temperature_C,Wind_Speed_ms,Visibility_km,Hour,DayOfWeek
2,92.0,90,0,0,0,0,0,0,1,5.6,2.2,6.4,1,5
2,87.0,32,0,0,0,0,0,0,1,22.2,3.6,16.1,8,4
2,81.0,121,0,0,0,0,1,0,1,4.0,3.1,16.1,8,2
2,81.0,90,0,0,0,0,0,0,1,21.1,0.0,16.1,4,0
2,68.0,121,0,0,0,0,0,0,1,21.1,3.1,14.5,8,3
2,57.0,40,0,0,0,0,0,0,1,20.6,2.1,16.1,5,4
3,93.0,142,0,0,0,0,0,0,1,24.7,2.1,16.1,7,0
2,58.0,90,0,0,0,0,0,0,1,4.4,6.3,16.1,22,1
3,40.0,32,0,0,0,0,0,0,1,17.2,3.1,16.1,14,0
3,93.0,40,0,0,0,0,0,0,1,23.3,4.5,16.1,8,0
2,74.0,121,0,0,0,0,0,0,1,24.4,3.1,16.1,9,4
2,100.0,90,0,0,0,0,0,0,1,17.8,0.0,11.3,7,6
3,93.0,36,0,0,0,0,0,0,1,21.7,1.6,2.4,9,0
2,75.0,90,0,0,0,0,0,0,1,18.9,3.6,16.1,9,1
3,90.0,67,0,0,0,0,0,0,1,20.6,2.2,6.4,18,2
2,52.0,90,0,0,0,0,0,0,1,17.2,2.7,16.1,17,4
2,89.0,5,0,0,0,0,0,0,1,10.0,3.6,16.1,7,4
3,59.0,32,0,0,0,0,0,0,1,23.3,6.7,16.1,18,2
2,53.0,32,0,0,0,0,1,0,1,15.6,2.2,16.1,19,3
2,82.0,40,0,0,0,0,0,0,1,16.7,3.1,16.1,22,3
2,96.0,40,0,0,0,0,0,0,1,0.0,3.1,16.1,8,4
2,58.0,40,0,0,0,0,0,0,1,25.0,4.0,16.1,14,6
3,100.0,5,0,0,0,0,0,0,1,16.7,4.6,4.8,6,4
3,42.0,36,0,1,0,0,0,0,1,1.1,6.2,16.1,18,4
2,58.0,40,0,0,0,0,0,0,1,26.7,2.1,16.1,16,0
3,85.0,142,0,0,0,0,0,0,1,-2.8,3.1,16.1,6,3
2,52.0,90,0,0,0,0,0,0,1,17.2,0.0,16.1,17,2
2,22.0,90,0,0,0,0,0,0,1,13.3,5.8,16.1,15,2
2,68.0,90,0,0,0,0,0,0,1,-7.8,6.7,16.1,8,1
3,88.0,14,0,0,0,0,0,0,1,22.8,0.0,16.1,9,6
2,67.0,121,0,0,0,0,0,1,1,30.0,4.6,16.1,10,1
4,89.0,36,0,0,0,0,0,0,1,12.8,2.6,14.5,20,0
2,83.0,36,0,1,0,0,0,1,1,20.0,2.1,9.7,12,1
2,96.0,54,0,0,0,0,0,0,1,-7.8,5.8,0.8,8,4
3,25.0,40,0,0,0,0,0,0,1,21.7,5.7,16.1,11,4
2,13.0,32,0,0,0,0,0,0,1,33.3,3.1,16.1,14,2
2,62.0,142,0,0,1,0,0,0,1,23.3,4.6,16.1,18,1
2,60.0,90,0,0,0,0,0,0,1,24.4,2.7,16.1,8,4
2,89.0,111,0,1,0,0,0,1,1,26.0,5.1,0.3,8,3
2,58.0,40,0,1,0,0,0,0,1,28.3,2.6,16.1,17,4
2,51.0,121,0,1,0,0,0,1,1,6.7,6.2,16.1,10,2
3,45.0,32,0,0,0,0,0,0,1,16.0,5.1,16.1,14,6
2,87.0,126,0,0,0,0,0,1,1,22.8,9.8,3.2,4,2
2,53.0,36,0,0,0,0,0,1,1,3.9,5.1,16.1,12,0
2,72.0,90,0,0,0,0,0,0,1,17.8,0.0,16.1,16,0
3,69.0,142,0,0,1,0,0,0,1,22.0,2.6,16.1,21,6
3,4.0,142,0,0,0,0,0,0,1,37.2,3.6,16.1,14,3
2,58.0,14,0,0,0,0,0,0,1,7.8,5.8,16.1,18,0
2,65.0,90,0,0,0,0,0,0,1,26.1,5.4,11.3,18,2
3,38.0,142,0,0,0,0,0,0,1,34.4,3.6,16.1,12,3
2,78.0,14,0,0,0,0,0,0,1,18.3,3.6,16.1,21,3
2,78.0,14,0,0,0,0,0,0,1,14.4,2.2,16.1,0,4
2,77.0,101,0,0,0,0,0,0,1,13.3,2.1,9.7,8,1
2,64.0,90,0,0,0,0,0,0,1,18.9,5.4,16.1,8,1
2,69.0,32,0,1,0,0,0,1,1,27.2,4.0,8.0,11,0
2,65.0,36,0,0,0,0,0,1,1,6.7,1.6,16.1,8,1
2,100.0,14,0,0,0,0,0,0,1,22.8,3.6,16.1,5,0
2,72.0,90,0,1,0,0,0,0,1,13.3,2.7,16.1,8,4
2,90.0,15,0,0,0,0,0,0,1,-1.1,1.6,4.8,1,6
3,100.0,36,0,0,0,0,0,0,1,15.0,4.1,4.8,19,2
3,84.0,101,0,0,0,0,0,0,1,-9.4,3.6,6.4,10,2
2,60.0,90,0,0,0,0,0,0,1,16.1,4.0,16.1,15,4
2,69.0,90,0,0,0,0,0,0,1,13.9,0.0,16.1,6,1
2,53.0,90,0,0,0,0,0,0,1,14.4,2.7,16.1,8,4
2,87.0,32,0,0,0,0,0,0,1,13.9,2.7,14.5,17,0
2,76.0,90,0,0,0,0,0,0,1,22.8,3.1,16.1,17,3
2,86.0,90,0,0,0,0,0,0,1,-3.9,1.3,16.1,5,0
3,27.0,142,0,0,0,0,0,0,1,8.9,5.7,16.1,13,4
2,67.0,32,0,0,0,0,0,1,1,28.3,6.7,16.1,11,1
3,61.0,142,0,0,0,0,0,0,1,-2.8,8.2,16.1,6,2
2,93.0,5,0,0,0,0,0,0,1,16.1,0.0,16.1,11,4
3,20.0,32,0,0,0,0,0,0,1,29.0,3.1,16.1,14,6
3,83.0,5,0,0,1,0,0,0,1,25.0,1.6,11.3,15,3
2,11.0,90,0,0,0,0,0,0,1,38.3,6.7,12.9,15,4
2,100.0,90,0,0,0,0,0,0,1,-1.1,0.0,16.1,1,5
2,94.0,40,0,0,0,0,0,0,1,23.9,1.3,16.1,8,4
2,57.0,90,0,0,0,0,0,0,1,20.6,0.0,16.1,5,3
2,67.0,14,0,0,0,0,0,0,1,17.2,0.0,16.1,19,3
2,69.0,90,0,0,0,0,0,1,1,-0.6,5.8,16.1,6,1
2,86.0,14,0,1,0,0,0,1,1,11.1,6.7,16.1,6,2
3,97.0,14,0,0,0,0,0,0,1,13.3,0.0,11.3,22,1
2,37.0,90,0,0,0,0,0,0,1,33.9,4.0,16.1,18,4
2,65.0,32,0,1,0,0,0,0,1,27.2,4.0,16.1,10,4
3,53.0,32,0,0,0,0,0,0,1,23.9,1.6,16.1,19,0
2,51.0,76,0,0,0,0,0,0,1,30.0,6.7,16.1,8,4
2,96.0,67,0,0,0,0,0,0,1,13.9,3.6,8.0,5,1
2,100.0,92,0,0,0,0,0,1,1,17.2,1.6,0.2,6,2
4,81.0,40,0,0,0,0,0,1,1,21.1,2.2,16.1,8,4
2,18.0,142,0,0,0,0,0,0,1,22.2,1.6,16.1,14,0
2,34.0,40,0,1,0,0,0,0,1,28.3,6.3,16.1,18,1
2,29.0,142,0,0,0,0,0,1,1,8.0,4.6,16.1,19,2
2,31.0,90,0,0,0,0,0,0,1,25.0,3.1,16.1,8,4
2,66.0,121,0,1,0,0,0,1,1,29.0,6.2,16.1,17,5
3,39.0,90,0,0,0,0,0,0,1,8.3,2.7,16.1,17,3
3,62.0,32,0,0,0,0,0,0,1,5.0,4.5,16.1,21,0
2,78.0,36,0,0,0,0,1,0,1,18.3,2.6,14.5,2,5
2,77.0,26,0,0,0,0,0,0,1,8.3,10.3,16.1,19,5
3,87.0,36,0,0,0,0,0,0,1,24.4,2.6,16.1,9,0
2,87.0,26,0,1,0,0,0,1,1,20.0,9.4,16.1,12,1
2,88.0,142,0,0,0,0,0,0,1,19.0,3.1,16.1,9,4
2,89.0,14,0,0,0,0,0,0,1,12.8,2.2,14.5,21,5
3,71.0,90,0,0,0,0,0,0,1,22.8,0.0,8.0,8,4
2,41.0,90,0,0,0,0,0,0,1,28.3,3.1,16.1,18,2
4,26.0,90,0,0,0,0,0,0,1,28.3,2.2,16.1,8,4
2,49.0,32,0,0,0,0,0,0,1,30.6,4.0,16.1,17,2
3,68.0,142,0,0,0,0,0,0,1,0.9,3.1,16.1,17,0
2,81.0,5,0,0,0,0,0,0,1,21.1,2.7,14.5,12,3
2,41.0,142,0,0,1,0,0,0,1,15.0,6.7,16.1,16,0
2,84.0,142,0,0,0,0,0,0,1,17.2,3.1,16.1,4,0
2,94.0,90,0,1,0,0,0,1,1,24.4,1.3,16.1,4,3
2,86.0,90,0,0,0,0,0,0,1,8.3,0.0,8.0,6,3
2,69.0,32,0,0,0,0,0,0,1,27.8,4.5,16.1,8,4
2,74.0,142,0,0,0,0,0,0,1,27.2,5.1,12.9,15,2
3,58.0,142,0,0,0,0,0,0,1,10.0,3.1,32.2,11,0
2,100.0,14,0,0,0,0,0,0,1,11.7,0.0,16.1,7,6
2,27.0,90,0,0,0,0,0,0,1,23.9,5.4,16.1,16,1
2,27.0,90,0,0,0,0,1,0,1,19.4,0.0,16.1,12,6
3,97.0,5,0,0,0,0,0,0,1,23.3,4.6,9.7,8,1
2,55.0,90,0,1,0,0,0,0,1,32.2,2.7,16.1,17,3
4,53.0,40,0,0,0,0,0,1,1,20.6,2.7,16.1,14,2
2,57.0,32,0,0,0,0,0,0,1,23.3,3.6,16.1,18,3
2,79.0,142,0,0,0,0,0,0,1,25.6,1.6,16.1,8,0
2,38.0,142,0,0,0,0,0,0,1,15.6,3.6,16.1,18,4
2,33.0,101,0,0,0,0,0,0,1,32.2,5.4,9.7,17,0
3,74.0,121,0,0,0,0,0,1,1,8.9,6.7,16.1,9,0
2,76.0,90,0,0,0,0,0,0,1,21.1,3.6,16.1,7,1
3,80.0,14,0,0,0,0,0,0,1,12.8,5.8,16.1,11,5
3,84.0,14,0,0,0,0,0,0,1,17.2,0.0,16.1,6,4
2,65.0,40,0,0,0,0,0,0,1,5.6,4.0,16.1,17,1
2,80.0,14,0,0,0,0,0,0,1,15.6,2.7,16.1,8,4
2,74.0,90,0,1,0,0,0,1,1,25.6,2.2,16.1,7,1
2,30.0,142,0,1,0,0,0,0,1,23.1,8.2,16.1,16,4
2,75.0,14,0,0,0,0,0,0,1,18.3,2.2,16.1,9,4
2,28.0,142,0,0,0,0,0,0,1,9.4,9.8,16.1,8,1
2,93.0,40,0,0,0,0,0,0,1,14.4,1.3,11.3,1,2
2,46.0,90,0,0,0,0,0,0,1,16.7,1.3,16.1,12,6
2,61.0,90,0,1,0,0,1,0,1,20.0,5.8,16.1,16,3
2,69.0,90,0,0,0,0,0,0,1,-2.8,4.0,16.1,20,3
3,100.0,36,0,0,0,0,0,0,1,24.0,1.6,16.1,20,3
2,88.0,14,0,0,0,0,0,0,1,13.9,0.0,12.9,17,0
2,100.0,5,0,0,0,0,0,0,1,17.2,5.8,11.3,8,4
2,83.0,90,0,0,0,0,0,0,1,8.9,0.0,16.1,21,5
2,59.0,32,0,0,0,0,0,0,1,30.0,4.5,16.1,11,2
2,54.0,32,0,1,0,0,0,1,1,8.9,5.8,16.1,7,1
2,77.0,90,0,0,0,0,0,0,1,10.6,0.0,16.1,8,1
2,49.0,40,0,0,0,0,0,0,1,29.4,3.6,16.1,15,1
2,93.0,36,0,0,0,0,0,0,1,0.0,3.6,4.8,7,1
2,54.0,40,0,0,0,0,0,0,1,24.4,6.7,16.1,17,0
3,17.0,90,0,0,0,0,0,0,1,36.7,5.4,16.1,17,3
2,89.0,35,0,0,0,0,0,0,1,2.8,0.0,3.2,7,3
2,53.0,32,0,1,0,0,0,1,1,30.6,5.8,16.1,13,6
3,59.0,32,0,0,0,0,0,0,1,13.9,2.1,16.1,8,4
4,63.0,40,0,0,1,0,0,0,1,21.7,6.7,16.1,14,1
2,93.0,121,0,1,0,0,0,1,1,0.0,3.6,16.1,7,2
3,51.0,142,0,0,1,0,0,0,1,29.0,3.6,16.1,12,2
2,86.0,92,0,1,0,0,0,0,1,16.7,2.2,3.2,10,2
2,10.0,32,0,0,0,0,0,0,1,28.3,8.0,16.1,12,5
2,100.0,92,0,0,0,0,0,0,1,7.8,0.0,1.6,21,4
2,77.0,14,0,0,0,0,0,0,1,8.9,0.0,16.1,18,6
3,48.0,90,0,0,1,0,0,0,1,15.0,4.0,16.1,9,0
3,43.0,121,0,0,1,0,0,0,1,18.3,4.6,16.1,17,1
2,67.0,14,0,0,0,0,0,1,1,26.7,1.3,16.1,19,0
2,38.0,90,0,0,0,0,0,0,1,12.2,5.4,16.1,15,4
2,35.0,32,0,0,0,0,0,0,1,12.8,7.2,16.1,13,0
3,61.0,90,0,0,0,0,0,0,1,19.4,4.0,16.1,8,4
2,34.0,90,0,0,0,0,0,0,1,27.2,4.0,16.1,17,3
3,72.0,32,0,0,0,0,0,0,1,-2.8,4.5,16.1,18,1
2,54.0,32,0,0,1,0,0,0,1,25.6,3.1,16.1,12,3
2,50.0,32,0,0,0,0,0,0,1,32.2,2.2,16.1,16,3
2,70.0,32,0,0,0,0,0,0,1,17.2,7.2,16.1,18,4
3,25.0,32,0,0,0,0,0,0,1,17.8,1.3,16.1,12,4
2,58.0,142,0,0,0,0,0,0,1,11.9,3.1,16.1,17,0
2,89.0,36,0,1,0,0,0,0,1,3.3,1.6,14.5,10,5
2,63.0,40,0,0,0,0,0,0,1,31.7,3.1,16.1,10,0
2,53.0,90,0,0,0,0,0,0,1,5.6,4.5,16.1,6,0
2,52.0,90,0,0,0,0,0,0,1,-10.0,4.0,16.1,9,4
2,40.0,90,0,0,0,0,0,0,1,29.4,2.2,16.1,9,3
2,88.0,32,0,1,0,0,0,1,1,12.0,3.1,16.1,0,2
2,71.0,90,0,0,0,0,0,0,1,7.8,2.2,16.1,21,0
2,82.0,121,0,0,0,0,0,0,1,27.8,1.6,16.1,7,0
2,60.0,32,0,1,0,0,0,0,1,28.3,7.6,16.1,8,4
2,84.0,76,0,0,0,0,0,0,1,27.8,6.7,16.1,12,3
2,93.0,14,0,0,0,0,0,0,1,17.8,8.9,16.1,2,0
2,18.0,90,0,0,0,0,0,0,1,33.3,8.0,16.1,8,4
2,44.0,40,0,0,0,0,0,0,1,25.0,3.1,16.1,22,2
2,40.0,32,0,0,0,0,0,1,1,31.7,7.7,16.1,16,2
2,51.0,40,0,0,0,0,0,0,1,15.0,2.2,16.1,16,4
2,47.0,40,0,1,0,0,0,0,1,6.1,1.6,16.1,8,2
2,37.0,90,0,0,0,0,0,0,1,19.4,3.6,16.1,9,3
2,64.0,32,0,0,0,0,0,0,1,1.7,6.3,16.1,8,4
2,94.0,90,0,0,0,0,0,0,1,22.2,1.3,11.3,3,4
2,86.0,32,0,0,0,0,0,0,1,8.3,4.5,16.1,17,1
2,32.0,90,0,0,0,0,0,0,1,10.0,0.0,16.1,16,3
2,54.0,32,0,0,0,0,0,0,1,27.8,6.2,16.1,14,3
3,48.0,142,0,0,1,0,0,0,1,-4.8,4.1,16.1,18,2
2,66.0,90,0,0,0,0,1,0,1,30.0,3.1,14.5,15,2
2,96.0,14,0,0,0,0,0,1,1,1.7,3.6,9.7,4,2
2,90.0,90,0,0,0,0,0,0,1,21.7,3.1,16.1,21,1
2,29.0,90,0,1,0,0,0,0,1,21.1,6.3,16.1,12,6
2,93.0,90,0,0,1,0,0,0,1,5.0,0.0,16.1,1,2
2,66.0,90,0,0,0,0,0,0,1,23.3,4.0,16.1,14,4
2,94.0,40,0,1,0,0,0,1,1,17.0,2.6,16.1,20,3
2,100.0,5,0,0,0,0,0,0,1,23.3,3.1,16.1,13,0
3,77.0,5,0,0,0,0,0,0,1,17.0,3.1,8.0,14,3
2,54.0,32,0,0,0,0,0,0,1,25.0,2.2,16.1,8,4
2,90.0,32,0,0,0,0,0,0,1,23.9,5.7,16.1,12,4
2,42.0,90,0,0,0,0,0,0,1,15.6,1.3,16.1,8,4
3,82.0,40,0,0,0,0,0,0,1,28.9,1.6,16.1,9,3
2,72.0,142,0,0,0,0,0,0,1,17.0,2.1,16.1,7,4
2,84.0,32,0,0,0,0,0,0,1,16.7,4.0,16.1,8,4
3,78.0,44,0,0,0,0,0,0,1,3.3,5.8,16.1,17,4
2,44.0,90,0,0,0,0,0,0,1,0.0,3.1,16.1,7,0
2,84.0,32,0,0,0,0,0,0,1,21.7,0.0,12.9,19,1
2,38.0,90,0,0,0,0,0,0,1,2.2,0.0,16.1,17,3
3,73.0,142,0,0,0,0,0,0,1,18.3,5.1,16.1,8,1
2,68.0,90,0,0,1,0,0,0,1,20.0,3.6,16.1,17,0
2,52.0,14,0,0,0,0,0,0,1,24.4,4.5,16.1,15,5
2,73.0,14,0,0,0,0,0,0,1,21.7,6.7,16.1,12,5
2,96.0,122,0,0,0,0,0,0,1,-0.6,1.3,0.4,9,6
2,59.0,36,0,1,0,0,0,0,1,22.2,3.1,16.1,16,4
3,90.0,32,0,0,0,0,0,0,1,21.7,2.6,14.5,8,0
2,24.0,90,0,0,0,0,0,0,1,17.2,4.5,16.1,18,6
2,87.0,36,0,0,0,0,0,0,1,23.3,2.1,16.1,16,2
2,83.0,101,0,0,0,0,0,0,1,8.3,3.6,6.4,16,2
2,66.0,90,0,0,0,0,0,0,1,25.6,3.6,16.1,10,5
3,57.0,142,0,0,0,0,0,0,1,6.8,1.6,16.1,16,1
2,55.0,90,0,1,0,0,0,0,1,23.3,1.3,16.1,16,1
2,87.0,90,0,0,0,0,0,0,1,2.2,3.1,16.1,6,3
2,65.0,40,0,0,0,0,0,0,1,24.4,4.5,16.1,12,4
3,58.0,40,0,0,0,0,0,0,1,30.0,4.5,16.1,18,4
2,71.0,14,0,0,0,0,0,0,1,8.9,5.4,16.1,8,4
2,55.0,90,0,0,0,0,0,0,1,21.7,6.7,16.1,11,3
2,38.0,90,0,0,0,0,0,0,1,17.2,3.6,16.1,12,5
3,76.0,90,0,0,0,0,0,0,1,27.8,4.0,16.1,15,5
3,93.0,15,0,0,0,0,0,0,1,0.0,7.2,4.8,12,6
2,37.0,101,0,1,0,0,0,1,1,24.4,3.6,9.7,11,5
2,61.0,90,0,0,0,0,0,0,1,30.0,2.2,16.1,11,6
2,79.0,14,0,0,0,0,0,0,1,19.4,2.2,16.1,8,5
2,89.0,15,0,0,0,0,0,0,1,1.1,0.0,3.2,0,0
3,93.0,142,0,0,0,0,0,0,1,18.3,3.1,9.7,21,5
2,75.0,90,0,0,0,0,0,0,1,17.8,1.3,16.1,21,4
3,100.0,44,0,0,0,0,0,0,1,17.2,4.0,3.2,4,0
2,50.0,32,0,0,0,0,0,1,1,17.8,2.7,16.1,0,0
2,24.0,90,0,0,0,0,0,0,1,21.7,3.6,16.1,14,2
2,73.0,14,0,1,0,0,0,1,1,22.2,4.0,16.1,21,4
2,53.0,40,0,0,0,0,0,0,1,32.8,4.0,16.1,12,1
2,42.0,14,0,0,0,0,0,0,1,24.4,6.3,16.1,16,2
2,49.0,90,0,0,1,0,0,0,1,4.4,4.0,16.1,6,1
2,90.0,121,0,0,0,0,0,0,1,13.3,3.1,16.1,7,3
2,47.0,90,0,0,0,0,0,0,1,-0.6,0.0,16.1,5,4
3,100.0,111,0,0,0,0,0,0,1,10.6,3.1,4.0,15,3
3,50.0,90,0,0,0,0,0,0,1,25.0,1.3,16.1,12,4
2,37.0,32,0,1,0,0,1,0,1,28.9,5.4,16.1,13,2
2,58.0,40,0,0,0,0,0,0,1,27.2,7.6,16.1,13,6
2,46.0,90,0,0,0,0,0,0,1,30.6,0.0,16.1,8,4
2,53.0,90,0,0,0,0,0,0,1,15.0,4.0,16.1,17,3
2,99.0,5,0,0,0,0,0,0,1,13.3,2.7,11.3,8,2
3,76.0,90,0,0,1,0,0,0,1,23.3,3.1,16.1,4,4
2,83.0,14,0,0,1,0,0,0,1,18.9,0.0,11.3,13,2
2,55.0,14,0,0,0,0,0,0,1,28.9,3.6,16.1,8,4
2,50.0,90,0,0,0,0,0,0,1,25.0,5.4,16.1,8,4
2,71.0,32,0,1,0,0,0,1,1,25.0,2.2,16.1,17,0
2,74.0,27,0,0,1,0,0,0,1,24.4,3.6,9.7,17,3
3,51.0,142,0,0,0,0,0,0,1,20.6,3.1,16.1,19,1
2,70.0,14,0,0,0,0,0,0,1,5.6,2.2,16.1,23,5
2,56.0,90,0,0,0,0,0,0,1,24.4,7.2,16.1,8,2
2,89.0,142,0,0,0,0,0,0,1,25.0,3.1,16.1,6,2
2,100.0,36,0,0,0,0,0,0,1,19.4,2.1,12.9,7,2
2,56.0,14,0,0,0,0,0,0,1,15.6,2.2,16.1,8,4
2,80.0,101,0,0,0,0,0,0,1,15.6,3.1,4.8,8,1
3,77.0,14,0,0,1,0,0,0,1,10.0,3.6,16.1,16,1
2,64.0,14,0,0,0,0,0,0,1,0.6,4.0,16.1,22,0
2,96.0,14,0,0,0,0,0,0,1,1.7,4.0,16.1,8,4
2,78.0,32,0,0,0,0,1,0,1,18.9,4.5,16.1,9,4
3,30.0,90,0,1,0,0,0,1,1,17.8,3.1,16.1,4,5
2,97.0,32,0,0,0,0,0,0,1,13.3,0.0,11.3,8,4
2,49.0,32,0,0,0,0,0,0,1,20.0,0.0,16.1,13,3
2,80.0,14,0,0,0,0,0,0,1,-1.1,0.0,16.1,6,2
2,37.0,32,0,0,0,0,0,0,1,12.2,4.5,16.1,15,6
3,49.0,142,0,0,0,0,0,0,1,-7.0,9.3,16.1,8,4
2,69.0,40,0,1,1,0,1,0,1,13.3,4.0,16.1,8,1
3,47.0,36,0,0,0,0,0,0,1,12.8,2.1,16.1,17,0
2,54.0,90,0,0,0,0,0,0,1,24.4,2.2,16.1,12,6
2,79.0,40,0,0,0,0,0,0,1,25.6,3.6,16.1,8,4
2,96.0,34,0,0,0,0,0,0,1,-2.8,3.1,16.1,5,1
3,74.0,40,0,0,0,0,0,0,1,25.0,1.3,16.1,6,2
3,100.0,36,0,0,0,0,0,1,1,12.0,1.6,16.1,2,3
3,82.0,40,0,0,0,0,0,0,1,25.0,2.2,11.3,10,5
2,96.0,90,0,0,0,0,0,0,1,18.3,1.3,16.1,20,4
2,75.0,90,0,0,0,0,0,0,1,21.7,1.3,16.1,7,5
2,44.0,90,0,0,0,0,0,0,1,16.7,1.3,16.1,14,4
2,79.0,90,0,0,0,0,0,0,1,30.0,0.0,16.1,9,6
2,100.0,142,0,0,0,0,0,0,1,18.0,1.6,16.1,6,2
2,94.0,90,0,0,0,0,0,0,1,23.9,0.0,16.1,8,0
2,100.0,92,0,0,0,0,0,0,1,-3.9,3.6,1.2,2,5
2,68.0,90,0,0,0,0,0,0,1,20.0,5.4,16.1,17,2
2,92.0,90,0,0,0,0,0,0,1,-1.1,0.0,16.1,2,4
3,74.0,14,0,0,0,0,0,0,1,25.6,3.6,16.1,12,2
2,81.0,14,0,0,0,0,0,0,1,-2.2,4.5,16.1,17,4
2,54.0,142,0,0,1,0,0,0,1,7.8,7.2,16.1,7,1
2,56.0,90,0,0,0,0,0,0,1,14.4,2.7,16.1,15,1
2,51.0,90,0,0,0,0,0,0,1,23.9,5.4,16.1,12,5
2,65.0,90,0,0,0,0,0,0,1,17.8,5.8,16.1,2,3
3,90.0,32,0,0,1,0,0,0,1,7.2,3.6,16.1,8,4
2,67.0,90,0,0,1,0,0,0,1,5.6,0.0,12.9,2,5
2,42.0,90,0,0,0,0,0,0,1,11.7,3.1,16.1,10,2
2,26.0,90,0,0,0,0,0,0,1,16.1,3.6,16.1,15,2
3,73.0,142,0,0,0,0,0,0,1,22.8,4.1,16.1,19,0
3,27.0,142,0,0,0,0,0,0,1,17.0,1.6,16.1,17,1
2,10.0,90,0,1,0,0,0,1,1,20.6,3.1,16.1,16,1
2,50.0,90,0,0,0,0,0,1,1,33.3,2.7,16.1,11,0
2,32.0,90,0,0,0,0,0,1,1,3.3,4.5,16.1,18,4
2,40.0,90,0,0,0,0,0,0,1,31.7,4.5,16.1,14,2
2,84.0,36,0,0,1,0,0,0,1,22.2,7.2,16.1,19,2
2,82.0,36,0,0,0,0,0,0,1,0.0,4.6,16.1,7,3
2,85.0,15,0,0,0,0,0,0,1,-11.1,5.4,6.4,20,1
2,71.0,32,0,0,1,0,0,0,1,25.0,2.2,16.1,16,1
2,58.0,32,0,0,0,0,0,0,1,18.3,2.6,16.1,14,4
3,46.0,121,0,0,0,0,0,0,1,17.8,3.1,16.1,13,2
2,75.0,14,0,0,0,0,0,0,1,18.3,3.1,16.1,2,2
2,78.0,142,0,0,1,0,0,0,1,17.8,3.1,16.1,1,3
2,81.0,32,0,0,0,0,0,0,1,20.6,6.2,16.1,7,2
2,57.0,40,0,0,0,0,0,0,1,32.8,4.5,16.1,18,0
2,100.0,90,0,0,0,0,0,0,1,12.2,0.0,14.5,18,2
3,72.0,90,0,0,0,0,0,0,1,28.9,1.3,16.1,17,2
2,33.0,90,0,0,0,0,0,0,1,27.8,1.3,16.1,8,4
3,92.0,36,0,0,0,0,0,0,1,15.0,3.1,16.1,7,4
2,59.0,40,0,0,0,0,0,0,1,10.6,0.0,16.1,6,4
2,87.0,90,0,0,0,0,0,0,1,26.7,3.1,16.1,0,1
2,51.0,90,0,1,0,0,0,0,1,12.8,0.0,16.1,16,4
3,76.0,36,0,0,0,0,0,0,1,23.3,3.1,12.9,7,3
2,37.0,32,0,0,0,0,0,0,1,5.6,4.0,16.1,16,5
2,76.0,142,0,0,0,0,0,1,1,5.6,3.1,16.1,17,1
2,30.0,90,0,0,1,0,0,0,1,33.9,2.2,16.1,13,6
3,54.0,142,0,0,0,0,0,0,1,18.9,1.6,16.1,14,4
2,54.0,142,0,1,0,0,0,1,1,27.0,2.1,16.1,16,0
2,67.0,90,0,0,0,0,0,0,1,15.0,3.1,16.1,17,5
4,71.0,90,0,0,0,0,0,0,1,26.1,1.3,16.1,8,4
2,89.0,15,0,0,0,0,0,0,1,1.1,7.6,1.6,18,1
2,91.0,90,0,0,0,0,0,0,1,1.7,2.7,16.1,6,0
3,64.0,32,0,0,0,0,0,0,1,-1.1,3.1,16.1,8,2
3,51.0,14,0,0,0,0,0,0,1,4.4,2.2,16.1,12,6
2,59.0,142,0,0,0,0,0,0,1,1.1,2.1,16.1,8,2
2,50.0,142,0,1,0,0,0,1,1,22.0,4.1,16.1,12,0
2,60.0,32,0,0,0,0,0,0,1,25.6,7.2,16.1,11,4
2,73.0,134,0,0,0,0,0,0,1,21.1,2.7,16.1,7,4
2,71.0,26,0,0,0,0,0,0,1,25.0,9.8,16.1,13,4
3,57.0,40,0,0,0,0,0,0,1,24.0,6.2,16.1,18,4
2,55.0,14,0,0,1,0,0,0,1,22.8,5.8,16.1,15,2
2,93.0,32,0,0,0,0,0,1,1,21.1,0.0,16.1,16,6
2,69.0,40,0,0,0,0,0,0,1,-2.2,5.8,16.1,8,3
3,63.0,40,0,0,0,0,0,0,1,28.9,4.0,16.1,18,1
3,57.0,32,0,0,0,0,0,0,1,31.1,7.2,16.1,17,2
2,78.0,90,0,0,0,0,0,0,1,14.4,2.7,14.5,9,0
2,100.0,14,0,0,0,0,0,0,1,20.0,5.8,4.8,18,4
2,100.0,14,0,0,0,0,0,0,1,16.7,0.0,8.0,6,3
2,90.0,6,0,0,0,0,0,0,1,17.2,10.3,9.7,7,2
2,52.0,90,0,0,1,0,0,0,1,20.0,2.2,16.1,15,0
2,88.0,15,0,0,0,0,0,0,1,-2.2,8.9,1.6,8,4
2,76.0,90,0,0,0,0,0,0,1,21.1,4.0,16.1,8,4
3,96.0,142,0,0,0,0,0,0,1,6.7,3.1,9.7,7,3
2,27.0,90,0,0,0,0,0,0,1,19.4,0.0,16.1,16,2
2,97.0,92,0,0,0,0,0,1,1,21.1,2.2,1.6,7,1
2,64.0,32,0,0,0,0,0,0,1,12.2,2.2,16.1,8,4
2,73.0,32,0,0,0,0,0,0,1,7.8,1.6,14.5,6,4
