LogID,LocationID,CurrentSpeed,NormalSpeed,TrafficStatus,RecordedAt,LocationName,City,Latitude,Longitude,Temperature_C,Humidity_Pct,Wind_Speed_ms,Weather_Condition
572,67,32,32,Free Flow,2026-08-28 22:44:14.510,Faisal Street - El Talbeya,Giza,29.9921,31.1654,33.41,46,6.72,clear sky
573,68,61,61,Free Flow,2026-08-28 22:44:15.353,King Faisal Street End,Giza,29.9854,31.1245,33.41,46,6.72,clear sky
574,69,83,83,Free Flow,2026-08-28 22:44:16.217,Cairo-Alexandria Desert Road - Smart Village,Giza,30.0714,31.0154,33.41,46,6.72,clear sky
575,70,40,40,Free Flow,2026-08-28 22:44:16.987,Cairo-Alexandria Desert Road - Sphinx,Giza,30.0214,30.9054,33.41,46,6.72,clear sky
576,71,81,81,Free Flow,2026-08-28 22:44:17.750,Wadi El Natrun Road,Beheira,30.4541,30.3541,26.97,80,4.44,clear sky
577,72,70,70,Free Flow,2026-08-28 22:44:18.517,New Cairo - Teseen Street North,Cairo,30.0254,31.4154,33.42,43,4.63,clear sky
578,73,48,48,Free Flow,2026-08-28 22:44:19.283,New Cairo - Teseen Street South,Cairo,29.9954,31.4452,33.42,43,4.63,clear sky
579,74,74,74,Free Flow,2026-08-28 22:44:20.043,New Cairo - American University,Cairo,30.0054,31.5021,33.42,43,4.63,clear sky
580,75,57,57,Free Flow,2026-08-28 22:44:20.807,New Cairo - Mohamed Naguib Axis,Cairo,30.0154,31.4354,33.42,43,4.63,clear sky
581,76,63,63,Free Flow,2026-08-28 22:44:21.570,New Cairo - Sadat Axis,Cairo,30.0454,31.4254,33.42,43,4.63,clear sky
582,77,39,39,Free Flow,2026-08-28 22:44:22.373,Nasr City - Abbas El Akkad,Cairo,30.0512,31.3354,33.42,43,4.63,clear sky
583,78,32,32,Free Flow,2026-08-28 22:44:23.143,Nasr City - Makram Ebeid,Cairo,30.0587,31.3485,33.42,43,4.63,clear sky
584,79,40,40,Free Flow,2026-08-28 22:44:23.933,Nasr City - Mostafa El Nahas,Cairo,30.0454,31.3521,33.42,43,4.63,clear sky
585,80,31,31,Free Flow,2026-08-28 22:44:24.803,Heliopolis - Roxy Sq,Cairo,30.0898,31.3254,33.42,43,4.63,clear sky
586,81,49,49,Free Flow,2026-08-28 22:44:25.587,Heliopolis - Merghany,Cairo,30.0854,31.3354,33.42,43,4.63,clear sky
587,82,55,55,Free Flow,2026-08-28 22:44:26.357,Heliopolis - El Khalifa El Mamoun,Cairo,30.0787,31.3054,33.42,43,4.63,clear sky
588,83,41,41,Free Flow,2026-08-28 22:44:27.120,Maadi - Victoria Square,Cairo,29.9541,31.2541,33.42,43,4.63,clear sky
589,84,33,33,Free Flow,2026-08-28 22:44:27.873,Maadi - Degla,Cairo,29.9602,31.2565,33.42,43,4.63,clear sky
590,85,21,21,Free Flow,2026-08-28 22:44:28.643,Zamalek - 26 July St,Cairo,30.0654,31.2214,33.42,43,4.63,clear sky
591,86,20,20,Free Flow,2026-08-28 22:44:29.407,Downtown - Tahrir Sq,Cairo,30.0444,31.2357,33.42,43,4.63,clear sky
592,87,16,16,Free Flow,2026-08-28 22:44:30.163,Downtown - Talaat Harb,Cairo,30.0512,31.2412,33.42,43,4.63,clear sky
593,88,33,33,Free Flow,2026-08-28 22:44:30.923,Dokki - Mesaha Sq,Giza,30.0387,31.2145,33.41,46,6.72,clear sky
594,89,23,23,Free Flow,2026-08-28 22:44:31.693,Mohandessin - Shehab St,Giza,30.0554,31.2014,33.41,46,6.72,clear sky
595,90,14,14,Free Flow,2026-08-28 22:44:32.480,Mohandessin - Sudan St,Giza,30.0687,31.2054,33.41,46,6.72,clear sky
596,91,14,14,Free Flow,2026-08-28 22:44:33.237,Giza - El Omraneya,Giza,29.9954,31.2014,33.41,46,6.72,clear sky
597,92,19,22,Moderate,2026-08-28 22:44:33.997,Shubra - Corniche,Cairo,30.0854,31.2454,33.42,43,4.63,clear sky
598,93,17,22,Moderate,2026-08-28 22:44:34.770,Shubra - Ahmed Helmy,Cairo,30.0687,31.2485,33.42,43,4.63,clear sky
599,94,16,19,Moderate,2026-08-28 22:44:35.593,Ain Shams - El Matareya,Cairo,30.1254,31.3154,33.42,43,4.63,clear sky
600,95,38,49,Moderate,2026-08-28 22:44:36.367,Ain Shams University Area,Cairo,30.0754,31.2854,33.42,43,4.63,clear sky
601,96,29,32,Moderate,2026-08-28 22:44:37.130,Helwan - Corniche,Cairo,29.8454,31.3354,33.42,43,4.63,clear sky
602,97,24,24,Free Flow,2026-08-28 22:44:37.903,Helwan University Area,Cairo,29.8512,31.3054,33.42,43,4.63,clear sky
603,98,56,56,Free Flow,2026-08-28 22:44:38.663,Nasr City - Al-Ahly Club Area,Cairo,30.0812,31.3541,33.42,43,4.63,clear sky
604,99,46,46,Free Flow,2026-08-28 22:44:39.427,Cairo International Stadium Area,Cairo,30.0714,31.3154,33.42,43,4.63,clear sky
605,100,72,72,Free Flow,2026-08-28 22:44:40.203,Cairo Festival City Area,Cairo,30.0312,31.4014,33.42,43,4.63,clear sky
606,101,38,38,Free Flow,2026-08-28 22:44:40.973,Maadi - Ring Road Carrefour,Cairo,29.9714,31.2954,33.42,43,4.63,clear sky
607,1,10,17,Heavy Congestion,2026-08-29 22:12:46.170,Stanley Bridge,Alexandria,31.2291,29.9575,26.93,56,6.82,clear sky
607,1,10,17,Heavy Congestion,2026-08-29 22:12:46.170,Stanley Bridge,Alexandria,31.2291,29.9575,25.98,65,7.2,clear sky
608,2,22,26,Moderate,2026-08-29 22:12:46.957,Corniche - San Stefano,Alexandria,31.2465,29.9723,26.93,56,6.82,clear sky
608,2,22,26,Moderate,2026-08-29 22:12:46.957,Corniche - San Stefano,Alexandria,31.2465,29.9723,25.98,65,7.2,clear sky
609,3,18,23,Moderate,2026-08-29 22:12:47.733,Corniche - Gleem,Alexandria,31.2391,29.9654,26.93,56,6.82,clear sky
609,3,18,23,Moderate,2026-08-29 22:12:47.733,Corniche - Gleem,Alexandria,31.2391,29.9654,25.98,65,7.2,clear sky
610,4,18,23,Moderate,2026-08-29 22:12:48.513,Corniche - Roushdy,Alexandria,31.2365,29.9621,26.93,56,6.82,clear sky
610,4,18,23,Moderate,2026-08-29 22:12:48.513,Corniche - Roushdy,Alexandria,31.2365,29.9621,25.98,65,7.2,clear sky
611,5,20,26,Moderate,2026-08-29 22:12:49.293,Corniche - Sporting,Alexandria,31.2214,29.9482,26.93,56,6.82,clear sky
611,5,20,26,Moderate,2026-08-29 22:12:49.293,Corniche - Sporting,Alexandria,31.2214,29.9482,25.98,65,7.2,clear sky
612,6,20,26,Moderate,2026-08-29 22:12:50.070,Corniche - Ibrahimia,Alexandria,31.2145,29.9412,26.93,56,6.82,clear sky
612,6,20,26,Moderate,2026-08-29 22:12:50.070,Corniche - Ibrahimia,Alexandria,31.2145,29.9412,25.98,65,7.2,clear sky
613,7,35,38,Moderate,2026-08-29 22:12:50.877,Corniche - Camp Cesar,Alexandria,31.2098,29.9365,26.93,56,6.82,clear sky
613,7,35,38,Moderate,2026-08-29 22:12:50.877,Corniche - Camp Cesar,Alexandria,31.2098,29.9365,25.98,65,7.2,clear sky
614,8,22,26,Moderate,2026-08-29 22:12:51.683,Corniche - Chatby,Alexandria,31.2012,29.9284,26.93,56,6.82,clear sky
614,8,22,26,Moderate,2026-08-29 22:12:51.683,Corniche - Chatby,Alexandria,31.2012,29.9284,25.98,65,7.2,clear sky
615,9,19,26,Moderate,2026-08-29 22:12:52.450,Corniche - Silsela,Alexandria,31.2054,29.8965,26.93,56,6.82,clear sky
615,9,19,26,Moderate,2026-08-29 22:12:52.450,Corniche - Silsela,Alexandria,31.2054,29.8965,25.98,65,7.2,clear sky
616,10,17,17,Free Flow,2026-08-29 22:12:53.203,Corniche - Citadel Qaitbay,Alexandria,31.2123,29.8854,26.93,56,6.82,clear sky
616,10,17,17,Free Flow,2026-08-29 22:12:53.203,Corniche - Citadel Qaitbay,Alexandria,31.2123,29.8854,25.98,65,7.2,clear sky
617,11,30,34,Moderate,2026-08-29 22:12:53.957,Corniche - Miami,Alexandria,31.2825,30.0152,26.93,56,6.82,clear sky
617,11,30,34,Moderate,2026-08-29 22:12:53.957,Corniche - Miami,Alexandria,31.2825,30.0152,25.98,65,7.2,clear sky
618,12,34,34,Free Flow,2026-08-29 22:12:54.740,Corniche - Montaza,Alexandria,31.2871,30.0214,26.93,56,6.82,clear sky
618,12,34,34,Free Flow,2026-08-29 22:12:54.740,Corniche - Montaza,Alexandria,31.2871,30.0214,25.98,65,7.2,clear sky
619,13,28,33,Moderate,2026-08-29 22:12:55.523,Abu Qir Road - Victoria,Alexandria,31.2412,29.9854,26.93,56,6.82,clear sky
619,13,28,33,Moderate,2026-08-29 22:12:55.523,Abu Qir Road - Victoria,Alexandria,31.2412,29.9854,25.98,65,7.2,clear sky
620,14,22,22,Free Flow,2026-08-29 22:12:56.357,Abu Qir Road - Fleming,Alexandria,31.2354,29.9741,26.93,56,6.82,clear sky
620,14,22,22,Free Flow,2026-08-29 22:12:56.357,Abu Qir Road - Fleming,Alexandria,31.2354,29.9741,25.98,65,7.2,clear sky
621,15,13,17,Moderate,2026-08-29 22:12:57.110,Abu Qir Road - Sidi Gaber,Alexandria,31.2215,29.9354,26.93,56,6.82,clear sky
621,15,13,17,Moderate,2026-08-29 22:12:57.110,Abu Qir Road - Sidi Gaber,Alexandria,31.2215,29.9354,25.98,65,7.2,clear sky
622,16,60,60,Free Flow,2026-08-29 22:12:57.870,Alexandria Desert Road - Carrefour,Alexandria,31.1854,29.9541,26.93,56,6.82,clear sky
622,16,60,60,Free Flow,2026-08-29 22:12:57.870,Alexandria Desert Road - Carrefour,Alexandria,31.1854,29.9541,25.98,65,7.2,clear sky
623,17,50,50,Free Flow,2026-08-29 22:12:58.650,Alexandria Agriculture Road Entrance,Alexandria,31.2014,30.0254,26.93,56,6.82,clear sky
623,17,50,50,Free Flow,2026-08-29 22:12:58.650,Alexandria Agriculture Road Entrance,Alexandria,31.2014,30.0254,25.98,65,7.2,clear sky
624,18,48,48,Free Flow,2026-08-29 22:12:59.420,Mahmoudia Axis - Smouha,Alexandria,31.2087,29.9542,26.93,56,6.82,clear sky
624,18,48,48,Free Flow,2026-08-29 22:12:59.420,Mahmoudia Axis - Smouha,Alexandria,31.2087,29.9542,25.98,65,7.2,clear sky
625,19,86,86,Free Flow,2026-08-29 22:13:00.220,Alexandria Desert Road - km 21,Alexandria,31.1025,29.8214,26.93,56,6.82,clear sky
625,19,86,86,Free Flow,2026-08-29 22:13:00.220,Alexandria Desert Road - km 21,Alexandria,31.1025,29.8214,25.98,65,7.2,clear sky
626,20,30,37,Moderate,2026-08-29 22:13:01.003,Kafoury Road,Alexandria,31.0854,29.7541,26.93,56,6.82,clear sky
626,20,30,37,Moderate,2026-08-29 22:13:01.003,Kafoury Road,Alexandria,31.0854,29.7541,25.98,65,7.2,clear sky
627,21,82,82,Free Flow,2026-08-29 22:13:01.760,Borg El Arab Entrance,Alexandria,30.9124,29.5412,26.93,56,6.82,clear sky
627,21,82,82,Free Flow,2026-08-29 22:13:01.760,Borg El Arab Entrance,Alexandria,30.9124,29.5412,25.98,65,7.2,clear sky
628,22,75,75,Free Flow,2026-08-29 22:13:02.573,Cairo-Alex Desert Road - toll gate,Beheira,30.8541,30.1245,25.57,56,5.29,clear sky
628,22,75,75,Free Flow,2026-08-29 22:13:02.573,Cairo-Alex Desert Road - toll gate,Beheira,30.8541,30.1245,25.27,58,4.51,clear sky
629,23,26,26,Free Flow,2026-08-29 22:13:03.343,Agricultural Road - Damanhour,Beheira,31.0412,30.4754,25.57,56,5.29,clear sky
629,23,26,26,Free Flow,2026-08-29 22:13:03.343,Agricultural Road - Damanhour,Beheira,31.0412,30.4754,25.27,58,4.51,clear sky
630,24,26,26,Free Flow,2026-08-29 22:13:04.123,Agricultural Road - Tanta Bridge,Gharbia,30.7854,31.0024,25.01,57,3.28,clear sky
630,24,26,26,Free Flow,2026-08-29 22:13:04.123,Agricultural Road - Tanta Bridge,Gharbia,30.7854,31.0024,23.91,61,3.33,clear sky
631,25,20,20,Free Flow,2026-08-29 22:13:04.907,Agricultural Road - Benha,Qalyubia,30.4612,31.1854,26.36,54,4.39,clear sky
631,25,20,20,Free Flow,2026-08-29 22:13:04.907,Agricultural Road - Benha,Qalyubia,30.4612,31.1854,24.31,56,3.2,clear sky
632,26,34,34,Free Flow,2026-08-29 22:13:05.673,Ring Road - Benha Exit,Qalyubia,30.4354,31.2145,26.36,54,4.39,clear sky
632,26,34,34,Free Flow,2026-08-29 22:13:05.673,Ring Road - Benha Exit,Qalyubia,30.4354,31.2145,24.31,56,3.2,clear sky
633,27,36,42,Moderate,2026-08-29 22:13:06.487,Ring Road - Shubra El Kheima,Qalyubia,30.1245,31.2451,26.36,54,4.39,clear sky
633,27,36,42,Moderate,2026-08-29 22:13:06.487,Ring Road - Shubra El Kheima,Qalyubia,30.1245,31.2451,24.31,56,3.2,clear sky
634,28,11,11,Free Flow,2026-08-29 22:13:07.257,Ring Road - Marg,Cairo,30.1524,31.3452,27.42,54,7.72,clear sky
634,28,11,11,Free Flow,2026-08-29 22:13:07.257,Ring Road - Marg,Cairo,30.1524,31.3452,26.42,53,7.72,clear sky
635,29,79,79,Free Flow,2026-08-29 22:13:08.023,Ring Road - Al Salam City,Cairo,30.1654,31.3854,27.42,54,7.72,clear sky
635,29,79,79,Free Flow,2026-08-29 22:13:08.023,Ring Road - Al Salam City,Cairo,30.1654,31.3854,26.42,53,7.72,clear sky
636,30,77,77,Free Flow,2026-08-29 22:13:08.783,Ring Road - New Cairo Entrance,Cairo,30.0541,31.4251,27.42,54,7.72,clear sky
636,30,77,77,Free Flow,2026-08-29 22:13:08.783,Ring Road - New Cairo Entrance,Cairo,30.0541,31.4251,26.42,53,7.72,clear sky
637,31,66,66,Free Flow,2026-08-29 22:13:09.553,Ring Road - Katameya,Cairo,29.9854,31.3541,27.42,54,7.72,clear sky
637,31,66,66,Free Flow,2026-08-29 22:13:09.553,Ring Road - Katameya,Cairo,29.9854,31.3541,26.42,53,7.72,clear sky
638,32,17,20,Moderate,2026-08-29 22:13:10.353,Ring Road - Maadi,Cairo,29.9621,31.2754,27.42,54,7.72,clear sky
638,32,17,20,Moderate,2026-08-29 22:13:10.353,Ring Road - Maadi,Cairo,29.9621,31.2754,26.42,53,7.72,clear sky
639,33,42,42,Free Flow,2026-08-29 22:13:11.113,Ring Road - Mounib,Giza,29.9821,31.2154,27.41,50,7.94,clear sky
639,33,42,42,Free Flow,2026-08-29 22:13:11.113,Ring Road - Mounib,Giza,29.9821,31.2154,26.41,53,6.96,clear sky
640,34,13,13,Free Flow,2026-08-29 22:13:11.870,Ring Road - Mariouteya,Giza,29.9754,31.1542,27.41,50,7.94,clear sky
640,34,13,13,Free Flow,2026-08-29 22:13:11.870,Ring Road - Mariouteya,Giza,29.9754,31.1542,26.41,53,6.96,clear sky
641,35,9,13,Moderate,2026-08-29 22:13:12.633,Ring Road - El Waraq,Giza,30.0854,31.2014,27.41,50,7.94,clear sky
641,35,9,13,Moderate,2026-08-29 22:13:12.633,Ring Road - El Waraq,Giza,30.0854,31.2014,26.41,53,6.96,clear sky
642,36,21,27,Moderate,2026-08-29 22:13:13.390,Ring Road - Mohandessin Axis,Giza,30.0654,31.1925,27.41,50,7.94,clear sky
642,36,21,27,Moderate,2026-08-29 22:13:13.390,Ring Road - Mohandessin Axis,Giza,30.0654,31.1925,26.41,53,6.96,clear sky
643,37,13,16,Moderate,2026-08-29 22:13:14.150,October Bridge - Ramses,Cairo,30.0565,31.2442,27.42,54,7.72,clear sky
643,37,13,16,Moderate,2026-08-29 22:13:14.150,October Bridge - Ramses,Cairo,30.0565,31.2442,26.42,53,7.72,clear sky
644,38,20,20,Free Flow,2026-08-29 22:13:14.920,October Bridge - Tahrir Sq,Cairo,30.0444,31.2357,27.42,54,7.72,clear sky
644,38,20,20,Free Flow,2026-08-29 22:13:14.920,October Bridge - Tahrir Sq,Cairo,30.0444,31.2357,26.42,53,7.72,clear sky
645,39,21,21,Free Flow,2026-08-29 22:13:15.687,October Bridge - Zamalek,Cairo,30.0621,31.2215,27.42,54,7.72,clear sky
645,39,21,21,Free Flow,2026-08-29 22:13:15.687,October Bridge - Zamalek,Cairo,30.0621,31.2215,26.42,53,7.72,clear sky
646,40,25,30,Moderate,2026-08-29 22:13:16.557,October Bridge - Doqqi,Giza,30.0454,31.2145,27.41,50,7.94,clear sky
646,40,25,30,Moderate,2026-08-29 22:13:16.557,October Bridge - Doqqi,Giza,30.0454,31.2145,26.41,53,6.96,clear sky
647,41,18,23,Moderate,2026-08-29 22:13:17.313,October Bridge - Mohandessin End,Giza,30.0541,31.1985,27.41,50,7.94,clear sky
647,41,18,23,Moderate,2026-08-29 22:13:17.313,October Bridge - Mohandessin End,Giza,30.0541,31.1985,26.41,53,6.96,clear sky
648,42,37,37,Free Flow,2026-08-29 22:13:18.077,October Bridge - Nasr City (Abbas El Akkad),Cairo,30.0687,31.3354,27.42,54,7.72,clear sky
648,42,37,37,Free Flow,2026-08-29 22:13:18.077,October Bridge - Nasr City (Abbas El Akkad),Cairo,30.0687,31.3354,26.42,53,7.72,clear sky
649,43,27,34,Moderate,2026-08-29 22:13:18.857,October Bridge - Al-Manial,Cairo,30.0312,31.2285,27.42,54,7.72,clear sky
649,43,27,34,Moderate,2026-08-29 22:13:18.857,October Bridge - Al-Manial,Cairo,30.0312,31.2285,26.42,53,7.72,clear sky
650,44,42,42,Free Flow,2026-08-29 22:13:19.627,Salah Salem - Airport Road,Cairo,30.1054,31.3854,27.42,54,7.72,clear sky
650,44,42,42,Free Flow,2026-08-29 22:13:19.627,Salah Salem - Airport Road,Cairo,30.1054,31.3854,26.42,53,7.72,clear sky
651,45,58,58,Free Flow,2026-08-29 22:13:20.437,Salah Salem - Al Azhar,Cairo,30.0454,31.2621,27.42,54,7.72,clear sky
651,45,58,58,Free Flow,2026-08-29 22:13:20.437,Salah Salem - Al Azhar,Cairo,30.0454,31.2621,26.42,53,7.72,clear sky
652,46,49,49,Free Flow,2026-08-29 22:13:21.483,Salah Salem - Citadel,Cairo,30.0285,31.2654,27.42,54,7.72,clear sky
652,46,49,49,Free Flow,2026-08-29 22:13:21.483,Salah Salem - Citadel,Cairo,30.0285,31.2654,26.42,53,7.72,clear sky
653,47,46,46,Free Flow,2026-08-29 22:13:22.247,Salah Salem - Panorama,Cairo,30.0721,31.3154,27.42,54,7.72,clear sky
653,47,46,46,Free Flow,2026-08-29 22:13:22.247,Salah Salem - Panorama,Cairo,30.0721,31.3154,26.42,53,7.72,clear sky
654,48,17,20,Moderate,2026-08-29 22:13:23.020,Autostrad - Maadi,Cairo,29.9754,31.2654,27.42,54,7.72,clear sky
654,48,17,20,Moderate,2026-08-29 22:13:23.020,Autostrad - Maadi,Cairo,29.9754,31.2654,26.42,53,7.72,clear sky
655,49,20,20,Free Flow,2026-08-29 22:13:23.777,Autostrad - Helwan,Cairo,29.8541,31.3154,27.42,54,7.72,clear sky
655,49,20,20,Free Flow,2026-08-29 22:13:23.777,Autostrad - Helwan,Cairo,29.8541,31.3154,26.42,53,7.72,clear sky
656,50,67,67,Free Flow,2026-08-29 22:13:24.530,Autostrad - Nasr City,Cairo,30.0354,31.3354,27.42,54,7.72,clear sky
656,50,67,67,Free Flow,2026-08-29 22:13:24.530,Autostrad - Nasr City,Cairo,30.0354,31.3354,26.42,53,7.72,clear sky
657,51,38,38,Free Flow,2026-08-29 22:13:25.360,Corniche - Maspero,Cairo,30.0541,31.2312,27.42,54,7.72,clear sky
657,51,38,38,Free Flow,2026-08-29 22:13:25.360,Corniche - Maspero,Cairo,30.0541,31.2312,26.42,53,7.72,clear sky
658,52,17,20,Moderate,2026-08-29 22:13:26.173,Corniche - Garden City,Cairo,30.0354,31.2285,27.42,54,7.72,clear sky
658,52,17,20,Moderate,2026-08-29 22:13:26.173,Corniche - Garden City,Cairo,30.0354,31.2285,26.42,53,7.72,clear sky
659,53,41,41,Free Flow,2026-08-29 22:13:26.953,Corniche - Maadi,Cairo,29.9621,31.2454,27.42,54,7.72,clear sky
659,53,41,41,Free Flow,2026-08-29 22:13:26.953,Corniche - Maadi,Cairo,29.9621,31.2454,26.42,53,7.72,clear sky
660,54,27,34,Moderate,2026-08-29 22:13:27.720,Qasr El Nil Bridge,Cairo,30.0435,31.2312,27.42,54,7.72,clear sky
660,54,27,34,Moderate,2026-08-29 22:13:27.720,Qasr El Nil Bridge,Cairo,30.0435,31.2312,26.42,53,7.72,clear sky
661,55,13,13,Free Flow,2026-08-29 22:13:28.487,Abbas Bridge,Cairo,30.0198,31.2312,27.42,54,7.72,clear sky
661,55,13,13,Free Flow,2026-08-29 22:13:28.487,Abbas Bridge,Cairo,30.0198,31.2312,26.42,53,7.72,clear sky
662,56,28,28,Free Flow,2026-08-29 22:13:29.253,El Galaa Bridge,Cairo,30.0512,31.2214,27.42,54,7.72,clear sky
662,56,28,28,Free Flow,2026-08-29 22:13:29.253,El Galaa Bridge,Cairo,30.0512,31.2214,26.42,53,7.72,clear sky
663,57,31,37,Moderate,2026-08-29 22:13:30.047,Tahya Masr Bridge,Cairo,30.0954,31.2245,27.42,54,7.72,clear sky
663,57,31,37,Moderate,2026-08-29 22:13:30.047,Tahya Masr Bridge,Cairo,30.0954,31.2245,26.42,53,7.72,clear sky
664,58,25,34,Moderate,2026-08-29 22:13:30.810,Axis 26 July - Lebanon Sq,Giza,30.0612,31.1985,27.41,50,7.94,clear sky
664,58,25,34,Moderate,2026-08-29 22:13:30.810,Axis 26 July - Lebanon Sq,Giza,30.0612,31.1985,26.41,53,6.96,clear sky
665,59,53,53,Free Flow,2026-08-29 22:13:31.570,Axis 26 July - Hyper One,Giza,30.0714,31.0254,27.41,50,7.94,clear sky
665,59,53,53,Free Flow,2026-08-29 22:13:31.570,Axis 26 July - Hyper One,Giza,30.0714,31.0254,26.41,53,6.96,clear sky
666,60,14,20,Moderate,2026-08-29 22:13:32.343,Axis 26 July - Juhayna Sq,Giza,29.9714,30.9542,27.41,50,7.94,clear sky
666,60,14,20,Moderate,2026-08-29 22:13:32.343,Axis 26 July - Juhayna Sq,Giza,29.9714,30.9542,26.41,53,6.96,clear sky
667,61,25,32,Moderate,2026-08-29 22:13:33.120,محور روض الفرج - شبرا,Qalyubia,30.1025,31.2214,26.36,54,4.39,clear sky
667,61,25,32,Moderate,2026-08-29 22:13:33.120,محور روض الفرج - شبرا,Qalyubia,30.1025,31.2214,24.31,56,3.2,clear sky
668,62,105,105,Free Flow,2026-08-29 22:13:34.803,محور روض الفرج - الضبعة,Giza,30.0854,30.9854,27.41,50,7.94,clear sky
668,62,105,105,Free Flow,2026-08-29 22:13:34.803,محور روض الفرج - الضبعة,Giza,30.0854,30.9854,26.41,53,6.96,clear sky
669,63,39,39,Free Flow,2026-08-29 22:13:35.623,Haram Street - Giza Square,Giza,30.0124,31.2145,27.41,50,7.94,clear sky
669,63,39,39,Free Flow,2026-08-29 22:13:35.623,Haram Street - Giza Square,Giza,30.0124,31.2145,26.41,53,6.96,clear sky
670,64,25,32,Moderate,2026-08-29 22:13:36.443,Haram Street - Al Arish,Giza,29.9954,31.1754,27.41,50,7.94,clear sky
670,64,25,32,Moderate,2026-08-29 22:13:36.443,Haram Street - Al Arish,Giza,29.9954,31.1754,26.41,53,6.96,clear sky
671,65,36,36,Free Flow,2026-08-29 22:13:37.260,Haram Street - El Remaya,Giza,29.9821,31.1354,27.41,50,7.94,clear sky
671,65,36,36,Free Flow,2026-08-29 22:13:37.260,Haram Street - El Remaya,Giza,29.9821,31.1354,26.41,53,6.96,clear sky
672,66,39,39,Free Flow,2026-08-29 22:13:38.017,Faisal Street - El Massaha,Giza,30.0254,31.2014,27.41,50,7.94,clear sky
672,66,39,39,Free Flow,2026-08-29 22:13:38.017,Faisal Street - El Massaha,Giza,30.0254,31.2014,26.41,53,6.96,clear sky
673,67,25,32,Moderate,2026-08-29 22:13:38.783,Faisal Street - El Talbeya,Giza,29.9921,31.1654,27.41,50,7.94,clear sky
673,67,25,32,Moderate,2026-08-29 22:13:38.783,Faisal Street - El Talbeya,Giza,29.9921,31.1654,26.41,53,6.96,clear sky
674,68,61,61,Free Flow,2026-08-29 22:13:39.553,King Faisal Street End,Giza,29.9854,31.1245,27.41,50,7.94,clear sky
674,68,61,61,Free Flow,2026-08-29 22:13:39.553,King Faisal Street End,Giza,29.9854,31.1245,26.41,53,6.96,clear sky
675,69,83,83,Free Flow,2026-08-29 22:13:40.340,Cairo-Alexandria Desert Road - Smart Village,Giza,30.0714,31.0154,27.41,50,7.94,clear sky
675,69,83,83,Free Flow,2026-08-29 22:13:40.340,Cairo-Alexandria Desert Road - Smart Village,Giza,30.0714,31.0154,26.41,53,6.96,clear sky
676,70,40,40,Free Flow,2026-08-29 22:13:41.120,Cairo-Alexandria Desert Road - Sphinx,Giza,30.0214,30.9054,27.41,50,7.94,clear sky
676,70,40,40,Free Flow,2026-08-29 22:13:41.120,Cairo-Alexandria Desert Road - Sphinx,Giza,30.0214,30.9054,26.41,53,6.96,clear sky
677,71,81,81,Free Flow,2026-08-29 22:13:41.883,Wadi El Natrun Road,Beheira,30.4541,30.3541,25.57,56,5.29,clear sky
677,71,81,81,Free Flow,2026-08-29 22:13:41.883,Wadi El Natrun Road,Beheira,30.4541,30.3541,25.27,58,4.51,clear sky
678,72,70,70,Free Flow,2026-08-29 22:13:42.640,New Cairo - Teseen Street North,Cairo,30.0254,31.4154,27.42,54,7.72,clear sky
678,72,70,70,Free Flow,2026-08-29 22:13:42.640,New Cairo - Teseen Street North,Cairo,30.0254,31.4154,26.42,53,7.72,clear sky
679,73,48,48,Free Flow,2026-08-29 22:13:43.403,New Cairo - Teseen Street South,Cairo,29.9954,31.4452,27.42,54,7.72,clear sky
679,73,48,48,Free Flow,2026-08-29 22:13:43.403,New Cairo - Teseen Street South,Cairo,29.9954,31.4452,26.42,53,7.72,clear sky
680,74,74,74,Free Flow,2026-08-29 22:13:44.177,New Cairo - American University,Cairo,30.0054,31.5021,27.42,54,7.72,clear sky
680,74,74,74,Free Flow,2026-08-29 22:13:44.177,New Cairo - American University,Cairo,30.0054,31.5021,26.42,53,7.72,clear sky
681,75,57,57,Free Flow,2026-08-29 22:13:44.953,New Cairo - Mohamed Naguib Axis,Cairo,30.0154,31.4354,27.42,54,7.72,clear sky
681,75,57,57,Free Flow,2026-08-29 22:13:44.953,New Cairo - Mohamed Naguib Axis,Cairo,30.0154,31.4354,26.42,53,7.72,clear sky
