Incident_ID,Location_Name,Incident_Date,Incident_Time,Incident_Type,Severity,Cause,Road_Delay_Minutes,ADAS_Driver_Status,Temperature_C,Humidity_Pct,Wind_Speed_ms,Weather_Condition,CurrentSpeed,TrafficStatus
INC_101516,Cairo Festival City Area,2026-08-13,22:50:01,Accident,Major,Driver Fatigue,66,FATIGUE - YAWNING!,20.7,65,4.8,Clear Sky,14,Heavy Traffic
INC_101517,Salah Salem - Citadel,2026-07-24,12:02:01,Accident,Moderate,Driver Fatigue,49,DROWSY - SLEEPING!,31.0,35,2.8,Clear Sky,23,Moderate Traffic
INC_101518,Haram Street - Giza Square,2026-07-01,17:49:01,Accident,Minor,Lack of Attention,22,DISTRACTED: LOOKING AWAY!,27.5,36,3.5,Clear Sky,37,Moderate Traffic
INC_101519,Agricultural Road - Tanta Bridge,2026-08-22,02:07:01,Vehicle Breakdown,Minor,Engine Failure,27,SAFE & FOCUSED,28.4,43,5.9,Cloudy,24,Moderate Traffic
INC_101520,Ain Shams - El Matareya,2026-04-04,20:32:01,Accident,Moderate,Driver Fatigue,41,FATIGUE - YAWNING!,26.9,42,3.3,Cloudy,25,Moderate Traffic
INC_101521,Salah Salem - Citadel,2026-06-30,02:38:01,Accident,Moderate,Speeding,37,STRESS / ANGER DETECTED!,34.6,63,5.5,Cloudy,15,Moderate Traffic
INC_101522,October Bridge - Zamalek,2026-07-30,07:54:01,Accident,Major,Phone Usage,78,DISTRACTED: PHONE USAGE!,32.4,47,3.3,Clear Sky,4,Heavy Traffic
INC_101523,Wadi El Natrun Road,2026-04-01,20:40:01,Accident,Moderate,Lack of Attention,39,DISTRACTED: LOOKING AWAY!,22.0,31,6.4,Clear Sky,25,Moderate Traffic
INC_101524,New Cairo - American University,2026-08-01,15:00:01,Accident,Moderate,Driver Fatigue,43,DROWSY - SLEEPING!,33.3,59,4.8,Cloudy,33,Moderate Traffic
INC_101525,New Cairo - Teseen Street North,2026-06-02,17:09:01,Accident,Moderate,Lack of Attention,58,DISTRACTED: LOOKING AWAY!,30.0,64,6.2,Clear Sky,15,Moderate Traffic
INC_101526,Maadi - Ring Road Carrefour,2026-04-02,03:25:01,Accident,Moderate,Driver Fatigue,42,FATIGUE - YAWNING!,29.8,58,7.5,Cloudy,34,Moderate Traffic
INC_101527,محور روض الفرج - شبرا,2026-05-30,22:00:01,Accident,Fatal,Driver Fatigue,137,DROWSY - SLEEPING!,37.5,35,7.1,Clear Sky,0,Heavy Traffic
INC_101528,Heliopolis - El Khalifa El Mamoun,2026-06-22,04:56:01,Accident,Minor,Speeding,30,STRESS / ANGER DETECTED!,36.9,39,7.7,Clear Sky,26,Moderate Traffic
INC_101529,Borg El Arab Entrance,2026-03-19,08:41:01,Accident (Other Driver),Moderate,Slippery Road,32,SAFE & FOCUSED,14.8,86,0.3,Foggy,30,Moderate Traffic
INC_101530,Maadi - Degla,2026-04-12,21:25:01,Weather Condition,Moderate,Slippery Road,34,SAFE & FOCUSED,16.4,94,2.6,Foggy,25,Moderate Traffic
INC_101531,Corniche - Ibrahimia,2026-04-07,02:02:01,Accident,Fatal,Fainting / Sudden Illness,209,SOS: FAINTING / EMERGENCY!,37.5,41,7.0,Clear Sky,3,Heavy Traffic
INC_101532,Nasr City - Al-Ahly Club Area,2026-06-07,07:31:01,Accident,Moderate,Driver Fatigue,58,DROWSY - SLEEPING!,26.3,42,2.8,Clear Sky,31,Moderate Traffic
INC_101533,October Bridge - Al-Manial,2026-04-29,19:23:01,Accident,Moderate,Driver Fatigue,34,DROWSY - SLEEPING!,27.7,61,5.8,Clear Sky,20,Moderate Traffic
INC_101534,Ring Road - El Waraq,2026-07-21,16:46:01,Accident,Major,Phone Usage,99,DISTRACTED: PHONE USAGE!,24.7,34,3.1,Clear Sky,12,Heavy Traffic
INC_101535,Maadi - Victoria Square,2026-03-17,05:20:01,Accident,Fatal,Driver Fatigue,160,DROWSY - SLEEPING!,33.4,63,7.6,Cloudy,11,Heavy Traffic
INC_101536,Faisal Street - El Talbeya,2026-06-14,14:17:01,Accident,Moderate,Speeding,46,STRESS / ANGER DETECTED!,20.2,62,2.0,Clear Sky,19,Moderate Traffic
INC_101537,Ring Road - Mariouteya,2026-09-01,04:02:01,Accident,Fatal,Driver Fatigue,193,FATIGUE - YAWNING!,20.6,59,4.1,Clear Sky,10,Heavy Traffic
INC_101538,October Bridge - Al-Manial,2026-07-24,22:22:01,Accident,Moderate,Lack of Attention,41,DISTRACTED: LOOKING AWAY!,20.3,62,7.2,Clear Sky,25,Moderate Traffic
INC_101539,Heliopolis - El Khalifa El Mamoun,2026-03-12,01:19:01,Vehicle Breakdown,Moderate,Unknown,53,SAFE & FOCUSED,27.9,34,3.8,Cloudy,15,Moderate Traffic
INC_101540,October Bridge - Nasr City (Abbas El Akkad),2026-06-02,04:28:01,Accident,Minor,Lack of Attention,15,DISTRACTED: LOOKING AWAY!,32.1,56,3.4,Clear Sky,27,Moderate Traffic
INC_101541,El Galaa Bridge,2026-06-15,16:18:01,Accident,Major,Fainting / Sudden Illness,67,SOS: FAINTING / EMERGENCY!,23.3,38,4.6,Clear Sky,3,Heavy Traffic
INC_101542,Corniche - Miami,2026-05-12,05:37:01,Accident,Major,Driver Fatigue,91,FATIGUE - YAWNING!,34.9,44,4.7,Clear Sky,12,Heavy Traffic
INC_101543,Cairo-Alexandria Desert Road - Sphinx,2026-07-26,21:44:01,Accident,Minor,Lack of Attention,20,DISTRACTED: LOOKING AWAY!,26.7,30,7.5,Clear Sky,29,Moderate Traffic
INC_101544,Giza - El Omraneya,2026-08-31,18:48:01,Accident,Major,Driver Fatigue,105,FATIGUE - YAWNING!,37.8,44,5.7,Clear Sky,14,Heavy Traffic
INC_101545,Faisal Street - El Talbeya,2026-03-10,18:18:01,Accident,Moderate,Phone Usage,49,DISTRACTED: PHONE USAGE!,36.1,53,3.2,Cloudy,27,Moderate Traffic
INC_101546,Stanley Bridge,2026-08-22,01:44:01,Accident,Fatal,Driver Fatigue,161,DROWSY - SLEEPING!,22.8,42,7.2,Clear Sky,14,Heavy Traffic
INC_101547,Zamalek - 26 July St,2026-06-09,11:05:01,Accident,Fatal,Driver Fatigue,175,DROWSY - SLEEPING!,32.7,31,3.3,Clear Sky,13,Heavy Traffic
INC_101548,Maadi - Ring Road Carrefour,2026-03-16,22:47:01,Accident,Moderate,Phone Usage,59,DISTRACTED: PHONE USAGE!,35.1,45,5.7,Clear Sky,19,Moderate Traffic
INC_101549,Mahmoudia Axis - Smouha,2026-08-18,15:25:01,Accident,Moderate,Phone Usage,39,DISTRACTED: PHONE USAGE!,29.1,45,2.8,Clear Sky,24,Moderate Traffic
INC_101550,Corniche - Sporting,2026-08-10,09:16:01,Accident,Major,Phone Usage,77,DISTRACTED: PHONE USAGE!,27.7,31,2.1,Cloudy,13,Heavy Traffic
INC_101551,Mahmoudia Axis - Smouha,2026-05-20,15:13:01,Accident (Other Driver),Moderate,Slippery Road,53,SAFE & FOCUSED,21.1,77,13.2,Rainy,34,Moderate Traffic
INC_101552,Ring Road - El Waraq,2026-03-15,02:23:01,Accident,Moderate,Speeding,46,STRESS / ANGER DETECTED!,35.7,61,4.8,Clear Sky,32,Moderate Traffic
INC_101553,New Cairo - Sadat Axis,2026-08-28,04:48:01,Weather Condition,Moderate,Unknown,33,SAFE & FOCUSED,13.0,92,1.6,Foggy,30,Moderate Traffic
INC_101554,October Bridge - Ramses,2026-04-28,03:34:01,Accident,Moderate,Lack of Attention,54,DISTRACTED: LOOKING AWAY!,36.6,60,6.3,Clear Sky,33,Moderate Traffic
INC_101555,Faisal Street - El Talbeya,2026-04-29,18:20:01,Accident,Minor,Lack of Attention,15,DISTRACTED: LOOKING AWAY!,34.9,50,5.2,Clear Sky,59,Free Flow
INC_101556,Corniche - Maadi,2026-08-12,23:11:01,Accident,Moderate,Speeding,51,STRESS / ANGER DETECTED!,37.7,43,2.9,Cloudy,17,Moderate Traffic
INC_101557,New Cairo - Sadat Axis,2026-05-28,14:51:01,Vehicle Breakdown,Moderate,Slippery Road,53,SAFE & FOCUSED,13.4,87,0.5,Foggy,29,Moderate Traffic
INC_101558,Autostrad - Nasr City,2026-04-07,05:26:01,Accident (Other Driver),Moderate,Unknown,49,SAFE & FOCUSED,33.9,40,5.5,Clear Sky,19,Moderate Traffic
INC_101559,Stanley Bridge,2026-05-26,12:51:01,Accident,Moderate,Speeding,47,STRESS / ANGER DETECTED!,25.7,63,7.1,Clear Sky,15,Moderate Traffic
INC_101560,Corniche - Maspero,2026-05-17,20:29:01,Accident,Moderate,Phone Usage,42,DISTRACTED: PHONE USAGE!,28.1,53,4.1,Clear Sky,34,Moderate Traffic
INC_101561,Ring Road - Mariouteya,2026-05-29,08:19:01,Accident,Fatal,Fainting / Sudden Illness,183,SOS: FAINTING / EMERGENCY!,29.8,48,4.0,Clear Sky,12,Heavy Traffic
INC_101562,New Cairo - Teseen Street South,2026-08-16,02:42:01,Accident (Other Driver),Minor,Unknown,17,SAFE & FOCUSED,22.3,60,5.5,Clear Sky,80,Free Flow
INC_101563,Nasr City - Abbas El Akkad,2026-04-25,05:53:01,Accident,Major,Phone Usage,107,DISTRACTED: PHONE USAGE!,36.1,64,3.3,Cloudy,1,Heavy Traffic
INC_101564,Downtown - Talaat Harb,2026-07-14,20:42:01,Accident,Fatal,Fainting / Sudden Illness,183,SOS: FAINTING / EMERGENCY!,22.7,60,7.2,Clear Sky,3,Heavy Traffic
INC_101565,New Cairo - Teseen Street South,2026-08-26,11:20:01,Accident,Major,Fainting / Sudden Illness,86,SOS: FAINTING / EMERGENCY!,37.7,38,2.5,Clear Sky,2,Heavy Traffic
INC_101566,Kafoury Road,2026-04-10,21:41:01,Accident,Minor,Speeding,16,STRESS / ANGER DETECTED!,36.9,47,6.8,Cloudy,33,Moderate Traffic
INC_101567,Maadi - Ring Road Carrefour,2026-07-04,23:03:01,Accident,Major,Phone Usage,74,DISTRACTED: PHONE USAGE!,38.0,53,6.3,Clear Sky,6,Heavy Traffic
INC_101568,Salah Salem - Al Azhar,2026-05-31,22:55:01,Accident,Fatal,Driver Fatigue,124,DROWSY - SLEEPING!,22.0,63,7.7,Clear Sky,3,Heavy Traffic
INC_101569,Ring Road - Katameya,2026-08-13,09:16:01,Accident,Moderate,Sudden Braking,44,STRESS / ANGER DETECTED!,20.2,57,4.0,Clear Sky,21,Moderate Traffic
INC_101570,Salah Salem - Airport Road,2026-06-24,03:56:01,Accident,Minor,Lack of Attention,18,DISTRACTED: LOOKING AWAY!,30.9,30,7.0,Clear Sky,25,Moderate Traffic
INC_101571,Agricultural Road - Benha,2026-06-07,18:38:01,Accident,Fatal,Driver Fatigue,211,DROWSY - SLEEPING!,25.0,48,6.8,Clear Sky,3,Heavy Traffic
INC_101572,Alexandria Desert Road - Carrefour,2026-08-15,07:49:01,Accident,Major,Driver Fatigue,91,DROWSY - SLEEPING!,33.3,38,6.8,Clear Sky,12,Heavy Traffic
INC_101573,Ain Shams University Area,2026-04-19,17:06:01,Accident,Major,Phone Usage,75,DISTRACTED: PHONE USAGE!,27.6,55,3.5,Clear Sky,7,Heavy Traffic
INC_101574,Cairo Festival City Area,2026-08-29,16:16:01,Accident,Moderate,Sudden Braking,39,STRESS / ANGER DETECTED!,21.2,36,3.0,Cloudy,31,Moderate Traffic
INC_101575,Salah Salem - Al Azhar,2026-07-03,10:00:01,Accident,Major,Driver Fatigue,118,FATIGUE - YAWNING!,21.6,47,4.9,Clear Sky,4,Heavy Traffic
INC_101576,Axis 26 July - Hyper One,2026-06-22,22:21:01,Accident,Minor,Sudden Braking,25,STRESS / ANGER DETECTED!,33.4,41,7.0,Clear Sky,69,Free Flow
INC_101577,Cairo Festival City Area,2026-03-12,03:38:01,Accident,Major,Fainting / Sudden Illness,92,SOS: FAINTING / EMERGENCY!,33.2,65,6.4,Clear Sky,8,Heavy Traffic
INC_101578,Abu Qir Road - Sidi Gaber,2026-06-15,00:25:01,Weather Condition,Minor,Unknown,28,SAFE & FOCUSED,21.7,76,11.6,Rainy,70,Free Flow
INC_101579,Corniche - Chatby,2026-04-06,08:02:01,Accident,Fatal,Driver Fatigue,141,FATIGUE - YAWNING!,31.7,52,3.2,Cloudy,1,Heavy Traffic
INC_101580,Salah Salem - Airport Road,2026-06-24,04:50:01,Accident,Minor,Speeding,16,STRESS / ANGER DETECTED!,30.0,39,3.1,Cloudy,32,Moderate Traffic
INC_101581,Ain Shams - El Matareya,2026-04-20,18:47:01,Accident,Moderate,Lack of Attention,36,DISTRACTED: LOOKING AWAY!,22.4,62,3.0,Clear Sky,17,Moderate Traffic
INC_101582,Heliopolis - El Khalifa El Mamoun,2026-05-27,22:50:01,Vehicle Breakdown,Moderate,Unknown,59,SAFE & FOCUSED,34.0,47,3.1,Clear Sky,25,Moderate Traffic
INC_101583,Maadi - Degla,2026-08-18,15:32:01,Accident (Other Driver),Minor,Slippery Road,26,SAFE & FOCUSED,12.0,85,0.9,Foggy,23,Moderate Traffic
INC_101584,Downtown - Tahrir Sq,2026-08-12,17:02:01,Accident,Moderate,Driver Fatigue,37,FATIGUE - YAWNING!,35.6,35,2.1,Clear Sky,16,Moderate Traffic
INC_101585,Faisal Street - El Massaha,2026-05-01,09:06:01,Accident,Major,Fainting / Sudden Illness,84,SOS: FAINTING / EMERGENCY!,21.5,49,7.3,Clear Sky,10,Heavy Traffic
INC_101586,New Cairo - Mohamed Naguib Axis,2026-07-22,21:40:01,Accident,Moderate,Driver Fatigue,41,DROWSY - SLEEPING!,31.0,46,2.7,Cloudy,26,Moderate Traffic
INC_101587,Ring Road - New Cairo Entrance,2026-05-05,19:18:01,Accident,Moderate,Driver Fatigue,50,DROWSY - SLEEPING!,32.7,42,3.5,Clear Sky,18,Moderate Traffic
INC_101588,October Bridge - Tahrir Sq,2026-04-17,20:31:01,Accident,Major,Phone Usage,64,DISTRACTED: PHONE USAGE!,28.0,40,2.7,Clear Sky,9,Heavy Traffic
INC_101589,October Bridge - Al-Manial,2026-08-15,03:59:01,Accident,Major,Driver Fatigue,67,FATIGUE - YAWNING!,34.9,32,5.3,Clear Sky,11,Heavy Traffic
INC_101590,Stanley Bridge,2026-04-03,10:20:01,Accident,Moderate,Driver Fatigue,53,DROWSY - SLEEPING!,26.4,36,4.3,Cloudy,28,Moderate Traffic
INC_101591,Alexandria Desert Road - Carrefour,2026-04-26,04:40:01,Accident (Other Driver),Moderate,Unknown,32,SAFE & FOCUSED,28.8,63,6.2,Clear Sky,19,Moderate Traffic
INC_101592,Maadi - Ring Road Carrefour,2026-06-19,19:29:01,Accident,Major,Driver Fatigue,91,DROWSY - SLEEPING!,27.2,47,2.7,Clear Sky,0,Heavy Traffic
INC_101593,Ring Road - Mounib,2026-08-15,07:14:01,Accident,Major,Phone Usage,67,DISTRACTED: PHONE USAGE!,32.7,58,5.2,Clear Sky,14,Heavy Traffic
INC_101594,Alexandria Desert Road - km 21,2026-06-25,23:51:01,Accident,Major,Phone Usage,104,DISTRACTED: PHONE USAGE!,28.6,43,3.7,Clear Sky,7,Heavy Traffic
INC_101595,Nasr City - Al-Ahly Club Area,2026-06-08,08:36:01,Roadworks,Moderate,Slippery Road,47,SAFE & FOCUSED,20.5,92,13.8,Rainy,21,Moderate Traffic
INC_101596,Salah Salem - Citadel,2026-06-18,10:19:01,Roadworks,Moderate,Slippery Road,32,SAFE & FOCUSED,13.0,87,1.6,Foggy,26,Moderate Traffic
INC_101597,New Cairo - Teseen Street North,2026-08-06,15:53:01,Accident,Moderate,Sudden Braking,51,STRESS / ANGER DETECTED!,37.0,35,5.0,Clear Sky,25,Moderate Traffic
INC_101598,Autostrad - Maadi,2026-06-01,04:29:01,Accident,Minor,Lack of Attention,23,DISTRACTED: LOOKING AWAY!,28.2,36,3.0,Clear Sky,65,Free Flow
INC_101599,Mohandessin - Sudan St,2026-04-11,08:13:01,Accident,Major,Fainting / Sudden Illness,69,SOS: FAINTING / EMERGENCY!,33.9,47,4.5,Clear Sky,4,Heavy Traffic
INC_101600,Abu Qir Road - Sidi Gaber,2026-05-28,09:23:01,Vehicle Breakdown,Moderate,Engine Failure,56,SAFE & FOCUSED,31.9,48,6.9,Clear Sky,16,Moderate Traffic
INC_101601,Corniche - Gleem,2026-04-16,19:08:01,Weather Condition,Moderate,Unknown,38,SAFE & FOCUSED,15.6,84,14.4,Rainy,15,Moderate Traffic
INC_101602,Corniche - Chatby,2026-06-06,17:33:01,Vehicle Breakdown,Minor,Slippery Road,23,SAFE & FOCUSED,17.8,81,6.1,Rainy,37,Moderate Traffic
INC_101603,Borg El Arab Entrance,2026-06-20,10:59:01,Accident,Moderate,Lack of Attention,60,DISTRACTED: LOOKING AWAY!,25.5,38,6.1,Clear Sky,23,Moderate Traffic
INC_101604,Ain Shams - El Matareya,2026-03-06,23:48:01,Accident,Major,Driver Fatigue,97,DROWSY - SLEEPING!,34.4,53,2.1,Clear Sky,15,Heavy Traffic
INC_101605,Corniche - Gleem,2026-07-21,08:48:01,Accident,Major,Driver Fatigue,60,DROWSY - SLEEPING!,20.2,35,4.0,Clear Sky,4,Heavy Traffic
INC_101606,New Cairo - Teseen Street North,2026-07-20,21:06:01,Accident,Major,Driver Fatigue,65,FATIGUE - YAWNING!,24.1,49,4.2,Clear Sky,12,Heavy Traffic
INC_101607,Nasr City - Al-Ahly Club Area,2026-05-17,03:06:01,Accident,Fatal,Fainting / Sudden Illness,237,SOS: FAINTING / EMERGENCY!,32.9,37,2.9,Clear Sky,0,Heavy Traffic
INC_101608,Faisal Street - El Talbeya,2026-07-23,22:47:01,Accident,Major,Phone Usage,96,DISTRACTED: PHONE USAGE!,34.2,41,6.6,Clear Sky,5,Heavy Traffic
INC_101609,Qasr El Nil Bridge,2026-07-31,15:59:01,Vehicle Breakdown,Minor,Engine Failure,19,SAFE & FOCUSED,27.8,51,2.1,Clear Sky,38,Moderate Traffic
INC_101610,Maadi - Victoria Square,2026-03-31,02:58:01,Accident,Major,Fainting / Sudden Illness,102,SOS: FAINTING / EMERGENCY!,30.6,58,5.4,Clear Sky,3,Heavy Traffic
INC_101611,Abu Qir Road - Fleming,2026-07-11,06:38:01,Accident,Moderate,Sudden Braking,41,STRESS / ANGER DETECTED!,21.1,50,2.2,Cloudy,35,Moderate Traffic
INC_101612,Corniche - Camp Cesar,2026-06-09,23:04:01,Accident,Moderate,Speeding,40,STRESS / ANGER DETECTED!,36.8,37,4.3,Clear Sky,19,Moderate Traffic
INC_101613,New Cairo - American University,2026-05-08,19:13:01,Weather Condition,Minor,Unknown,20,SAFE & FOCUSED,18.9,92,0.1,Foggy,32,Moderate Traffic
INC_101614,Ain Shams - El Matareya,2026-05-07,08:00:01,Weather Condition,Moderate,Engine Failure,40,SAFE & FOCUSED,16.3,81,5.8,Rainy,30,Moderate Traffic
INC_101615,Ring Road - Maadi,2026-06-24,00:51:01,Accident,Major,Phone Usage,97,DISTRACTED: PHONE USAGE!,29.0,64,7.7,Clear Sky,5,Heavy Traffic
INC_101616,Autostrad - Maadi,2026-07-14,11:19:01,Accident,Major,Driver Fatigue,104,FATIGUE - YAWNING!,21.5,51,4.6,Clear Sky,6,Heavy Traffic
INC_101617,Kafoury Road,2026-08-01,22:34:01,Accident,Fatal,Driver Fatigue,208,FATIGUE - YAWNING!,28.4,43,6.8,Cloudy,7,Heavy Traffic
INC_101618,Ring Road - Al Salam City,2026-06-22,03:18:01,Accident,Minor,Lack of Attention,26,DISTRACTED: LOOKING AWAY!,36.5,31,2.9,Clear Sky,48,Free Flow
INC_101619,October Bridge - Tahrir Sq,2026-05-28,07:38:01,Accident,Moderate,Driver Fatigue,43,DROWSY - SLEEPING!,25.5,36,3.9,Clear Sky,31,Moderate Traffic
INC_101620,New Cairo - Sadat Axis,2026-06-07,17:22:01,Accident,Major,Phone Usage,68,DISTRACTED: PHONE USAGE!,27.5,35,5.7,Cloudy,0,Heavy Traffic
INC_101621,Maadi - Victoria Square,2026-06-01,02:56:01,Accident,Fatal,Driver Fatigue,164,FATIGUE - YAWNING!,31.1,62,6.9,Clear Sky,7,Heavy Traffic
INC_101622,Dokki - Mesaha Sq,2026-07-21,01:46:01,Accident,Major,Driver Fatigue,86,FATIGUE - YAWNING!,34.3,53,5.3,Clear Sky,4,Heavy Traffic
INC_101623,Abu Qir Road - Victoria,2026-06-20,20:28:01,Accident,Minor,Speeding,22,STRESS / ANGER DETECTED!,27.9,64,2.1,Cloudy,66,Free Flow
INC_101624,Maadi - Victoria Square,2026-05-19,03:24:01,Accident,Minor,Speeding,17,STRESS / ANGER DETECTED!,27.0,31,4.7,Clear Sky,24,Moderate Traffic
INC_101625,Faisal Street - El Massaha,2026-06-06,23:23:01,Accident,Minor,Lack of Attention,22,DISTRACTED: LOOKING AWAY!,24.5,63,7.7,Clear Sky,58,Free Flow
INC_101626,Agricultural Road - Benha,2026-06-06,07:27:01,Accident,Major,Phone Usage,79,DISTRACTED: PHONE USAGE!,34.3,35,3.6,Clear Sky,10,Heavy Traffic
INC_101627,Ring Road - Mohandessin Axis,2026-07-29,05:16:01,Accident,Moderate,Driver Fatigue,57,DROWSY - SLEEPING!,22.5,34,4.2,Clear Sky,26,Moderate Traffic
INC_101628,Heliopolis - Merghany,2026-04-03,23:58:01,Accident,Major,Driver Fatigue,66,FATIGUE - YAWNING!,33.2,39,2.4,Clear Sky,10,Heavy Traffic
INC_101629,Nasr City - Makram Ebeid,2026-03-24,02:41:01,Accident,Fatal,Driver Fatigue,126,DROWSY - SLEEPING!,28.9,35,2.8,Cloudy,3,Heavy Traffic
INC_101630,Corniche - Gleem,2026-07-18,16:26:01,Accident,Moderate,Phone Usage,42,DISTRACTED: PHONE USAGE!,28.0,36,6.2,Clear Sky,20,Moderate Traffic
INC_101631,Corniche - Roushdy,2026-03-23,23:15:01,Accident,Moderate,Lack of Attention,59,DISTRACTED: LOOKING AWAY!,29.5,62,7.5,Clear Sky,16,Moderate Traffic
INC_101632,New Cairo - Teseen Street North,2026-07-31,01:45:01,Accident,Major,Driver Fatigue,68,DROWSY - SLEEPING!,27.7,65,2.5,Clear Sky,4,Heavy Traffic
INC_101633,Shubra - Ahmed Helmy,2026-06-09,02:35:01,Accident,Moderate,Lack of Attention,44,DISTRACTED: LOOKING AWAY!,37.2,35,7.1,Clear Sky,32,Moderate Traffic
INC_101634,October Bridge - Doqqi,2026-03-16,22:40:01,Accident,Fatal,Driver Fatigue,228,FATIGUE - YAWNING!,32.0,30,7.6,Clear Sky,0,Heavy Traffic
INC_101635,New Cairo - American University,2026-04-23,12:42:01,Accident,Moderate,Driver Fatigue,56,FATIGUE - YAWNING!,26.6,62,5.6,Clear Sky,20,Moderate Traffic
INC_101636,Salah Salem - Citadel,2026-07-09,15:19:01,Accident,Moderate,Lack of Attention,48,DISTRACTED: LOOKING AWAY!,35.0,34,2.5,Clear Sky,28,Moderate Traffic
INC_101637,Giza - El Omraneya,2026-03-17,23:07:01,Accident,Fatal,Driver Fatigue,173,DROWSY - SLEEPING!,22.2,30,3.2,Clear Sky,4,Heavy Traffic
INC_101638,New Cairo - Teseen Street South,2026-06-28,06:34:01,Accident,Major,Fainting / Sudden Illness,66,SOS: FAINTING / EMERGENCY!,33.0,37,5.3,Clear Sky,14,Heavy Traffic
INC_101639,Abbas Bridge,2026-06-05,08:37:01,Accident,Moderate,Driver Fatigue,46,DROWSY - SLEEPING!,23.9,64,7.6,Clear Sky,31,Moderate Traffic
INC_101640,Axis 26 July - Lebanon Sq,2026-04-22,22:07:01,Accident,Moderate,Speeding,43,STRESS / ANGER DETECTED!,27.8,33,6.5,Cloudy,30,Moderate Traffic
INC_101641,Borg El Arab Entrance,2026-07-14,23:40:01,Accident,Moderate,Speeding,39,STRESS / ANGER DETECTED!,20.8,48,3.9,Clear Sky,30,Moderate Traffic
INC_101642,Heliopolis - Merghany,2026-05-30,06:33:01,Accident,Moderate,Sudden Braking,33,STRESS / ANGER DETECTED!,25.3,50,7.3,Clear Sky,16,Moderate Traffic
INC_101643,Corniche - Maadi,2026-06-13,14:45:01,Accident,Major,Fainting / Sudden Illness,110,SOS: FAINTING / EMERGENCY!,30.3,36,6.6,Cloudy,14,Heavy Traffic
INC_101644,Cairo-Alexandria Desert Road - Smart Village,2026-07-03,22:00:01,Accident,Fatal,Driver Fatigue,141,FATIGUE - YAWNING!,34.9,55,4.0,Clear Sky,6,Heavy Traffic
INC_101645,Abu Qir Road - Victoria,2026-04-28,14:07:01,Accident,Moderate,Speeding,53,STRESS / ANGER DETECTED!,36.6,55,6.6,Cloudy,33,Moderate Traffic
INC_101646,Corniche - Ibrahimia,2026-03-14,16:09:01,Accident,Major,Phone Usage,84,DISTRACTED: PHONE USAGE!,28.7,47,6.7,Clear Sky,7,Heavy Traffic
INC_101647,Ring Road - Al Salam City,2026-05-28,21:20:01,Accident,Fatal,Driver Fatigue,187,FATIGUE - YAWNING!,25.0,45,7.7,Clear Sky,1,Heavy Traffic
INC_101648,Cairo International Stadium Area,2026-08-31,03:42:01,Accident,Moderate,Driver Fatigue,60,FATIGUE - YAWNING!,34.8,65,2.2,Clear Sky,32,Moderate Traffic
INC_101649,Agricultural Road - Damanhour,2026-07-24,14:35:01,Accident,Major,Fainting / Sudden Illness,103,SOS: FAINTING / EMERGENCY!,32.4,32,3.8,Cloudy,3,Heavy Traffic
INC_101650,Haram Street - Giza Square,2026-05-04,11:03:01,Accident,Moderate,Driver Fatigue,50,DROWSY - SLEEPING!,27.5,63,7.9,Clear Sky,34,Moderate Traffic
INC_101651,Salah Salem - Airport Road,2026-07-04,01:11:01,Accident,Minor,Lack of Attention,20,DISTRACTED: LOOKING AWAY!,32.2,56,6.8,Clear Sky,21,Moderate Traffic
INC_101652,Corniche - Maspero,2026-05-02,19:25:01,Accident,Moderate,Speeding,59,STRESS / ANGER DETECTED!,26.7,51,7.8,Cloudy,28,Moderate Traffic
INC_101653,Cairo Festival City Area,2026-04-23,09:31:01,Accident,Major,Fainting / Sudden Illness,108,SOS: FAINTING / EMERGENCY!,28.0,43,3.7,Clear Sky,4,Heavy Traffic
INC_101654,Nasr City - Al-Ahly Club Area,2026-03-08,15:11:01,Accident,Major,Fainting / Sudden Illness,92,SOS: FAINTING / EMERGENCY!,35.0,51,5.1,Clear Sky,0,Heavy Traffic
INC_101655,Haram Street - El Remaya,2026-07-28,21:45:01,Accident,Major,Driver Fatigue,101,DROWSY - SLEEPING!,25.8,36,6.2,Clear Sky,14,Heavy Traffic
INC_101656,Axis 26 July - Hyper One,2026-05-30,00:53:01,Accident,Major,Fainting / Sudden Illness,71,SOS: FAINTING / EMERGENCY!,21.9,37,4.8,Clear Sky,11,Heavy Traffic
INC_101657,Ring Road - Mariouteya,2026-04-04,03:20:01,Accident,Fatal,Driver Fatigue,175,FATIGUE - YAWNING!,31.5,62,7.6,Clear Sky,7,Heavy Traffic
INC_101658,Axis 26 July - Juhayna Sq,2026-05-09,02:16:01,Accident,Moderate,Driver Fatigue,33,FATIGUE - YAWNING!,23.2,46,7.2,Clear Sky,27,Moderate Traffic
INC_101659,Corniche - Roushdy,2026-03-07,15:21:01,Accident,Major,Phone Usage,89,DISTRACTED: PHONE USAGE!,27.4,58,4.9,Clear Sky,12,Heavy Traffic
INC_101660,Ring Road - Mounib,2026-06-02,11:10:01,Accident,Fatal,Driver Fatigue,135,FATIGUE - YAWNING!,31.9,65,6.1,Clear Sky,7,Heavy Traffic
INC_101661,King Faisal Street End,2026-03-13,14:49:01,Accident,Moderate,Phone Usage,44,DISTRACTED: PHONE USAGE!,35.0,51,2.6,Clear Sky,18,Moderate Traffic
